algorithm,seed,episode,cumulative_steps,eval_return,eval_return_std,eval_success_rate,eval_episode_length
SARSA,0,1,500,-500.0,0.0,0.0,500.0
SARSA,0,20,3817,-500.0,0.0,0.0,500.0
SARSA,0,40,5289,-500.0,0.0,0.0,500.0
SARSA,0,60,6477,-500.0,0.0,0.0,500.0
SARSA,0,80,7471,-500.0,0.0,0.0,500.0
SARSA,0,100,8502,-500.0,0.0,0.0,500.0
SARSA,0,120,9334,-500.0,0.0,0.0,500.0
SARSA,0,140,10026,-500.0,0.0,0.0,500.0
SARSA,0,160,10649,-500.0,0.0,0.0,500.0
SARSA,0,180,11235,-500.0,0.0,0.0,500.0
SARSA,0,200,11828,-15.0,0.0,1.0,15.0
SARSA,0,220,12302,-500.0,0.0,0.0,500.0
SARSA,0,240,12825,-500.0,0.0,0.0,500.0
SARSA,0,260,13296,-500.0,0.0,0.0,500.0
SARSA,0,280,13726,-500.0,0.0,0.0,500.0
SARSA,0,300,14150,-15.0,0.0,1.0,15.0
SARSA,0,320,14539,-500.0,0.0,0.0,500.0
SARSA,0,340,14919,-15.0,0.0,1.0,15.0
SARSA,0,360,15285,-15.0,0.0,1.0,15.0
SARSA,0,380,15665,-500.0,0.0,0.0,500.0
SARSA,0,400,16074,-500.0,0.0,0.0,500.0
SARSA,0,420,16468,-17.0,0.0,1.0,17.0
SARSA,0,440,16845,-17.0,0.0,1.0,17.0
SARSA,0,460,17218,-17.0,0.0,1.0,17.0
SARSA,0,480,17561,-15.0,0.0,1.0,15.0
SARSA,0,500,17918,-17.0,0.0,1.0,17.0
SARSA,1,1,500,-500.0,0.0,0.0,500.0
SARSA,1,20,4057,-500.0,0.0,0.0,500.0
SARSA,1,40,5625,-500.0,0.0,0.0,500.0
SARSA,1,60,6760,-500.0,0.0,0.0,500.0
SARSA,1,80,7785,-500.0,0.0,0.0,500.0
SARSA,1,100,8587,-500.0,0.0,0.0,500.0
SARSA,1,120,9401,-500.0,0.0,0.0,500.0
SARSA,1,140,10121,-500.0,0.0,0.0,500.0
SARSA,1,160,10685,-500.0,0.0,0.0,500.0
SARSA,1,180,11355,-500.0,0.0,0.0,500.0
SARSA,1,200,11829,-15.0,0.0,1.0,15.0
SARSA,1,220,12226,-500.0,0.0,0.0,500.0
SARSA,1,240,12627,-17.0,0.0,1.0,17.0
SARSA,1,260,13101,-500.0,0.0,0.0,500.0
SARSA,1,280,13554,-500.0,0.0,0.0,500.0
SARSA,1,300,13921,-500.0,0.0,0.0,500.0
SARSA,1,320,14281,-15.0,0.0,1.0,15.0
SARSA,1,340,14689,-17.0,0.0,1.0,17.0
SARSA,1,360,15115,-17.0,0.0,1.0,17.0
SARSA,1,380,15522,-17.0,0.0,1.0,17.0
SARSA,1,400,15932,-17.0,0.0,1.0,17.0
SARSA,1,420,16331,-17.0,0.0,1.0,17.0
SARSA,1,440,16701,-17.0,0.0,1.0,17.0
SARSA,1,460,17113,-17.0,0.0,1.0,17.0
SARSA,1,480,17497,-17.0,0.0,1.0,17.0
SARSA,1,500,17862,-15.0,0.0,1.0,15.0
SARSA,2,1,500,-500.0,0.0,0.0,500.0
SARSA,2,20,3244,-500.0,0.0,0.0,500.0
SARSA,2,40,5484,-500.0,0.0,0.0,500.0
SARSA,2,60,6916,-500.0,0.0,0.0,500.0
SARSA,2,80,8133,-500.0,0.0,0.0,500.0
SARSA,2,100,8997,-500.0,0.0,0.0,500.0
SARSA,2,120,9819,-500.0,0.0,0.0,500.0
SARSA,2,140,10558,-500.0,0.0,0.0,500.0
SARSA,2,160,11147,-500.0,0.0,0.0,500.0
SARSA,2,180,11665,-500.0,0.0,0.0,500.0
SARSA,2,200,12180,-500.0,0.0,0.0,500.0
SARSA,2,220,12632,-500.0,0.0,0.0,500.0
SARSA,2,240,13069,-17.0,0.0,1.0,17.0
SARSA,2,260,13486,-17.0,0.0,1.0,17.0
SARSA,2,280,13904,-500.0,0.0,0.0,500.0
SARSA,2,300,14340,-500.0,0.0,0.0,500.0
SARSA,2,320,14765,-19.0,0.0,1.0,19.0
SARSA,2,340,15162,-500.0,0.0,0.0,500.0
SARSA,2,360,15549,-17.0,0.0,1.0,17.0
SARSA,2,380,15950,-17.0,0.0,1.0,17.0
SARSA,2,400,16343,-17.0,0.0,1.0,17.0
SARSA,2,420,16728,-17.0,0.0,1.0,17.0
SARSA,2,440,17124,-17.0,0.0,1.0,17.0
SARSA,2,460,17507,-17.0,0.0,1.0,17.0
SARSA,2,480,17879,-17.0,0.0,1.0,17.0
SARSA,2,500,18241,-17.0,0.0,1.0,17.0
SARSA,3,1,467,-500.0,0.0,0.0,500.0
SARSA,3,20,3849,-500.0,0.0,0.0,500.0
SARSA,3,40,5668,-500.0,0.0,0.0,500.0
SARSA,3,60,6903,-500.0,0.0,0.0,500.0
SARSA,3,80,7840,-15.0,0.0,1.0,15.0
SARSA,3,100,8498,-500.0,0.0,0.0,500.0
SARSA,3,120,9206,-500.0,0.0,0.0,500.0
SARSA,3,140,9829,-500.0,0.0,0.0,500.0
SARSA,3,160,10478,-500.0,0.0,0.0,500.0
SARSA,3,180,10957,-500.0,0.0,0.0,500.0
SARSA,3,200,11473,-500.0,0.0,0.0,500.0
SARSA,3,220,11964,-500.0,0.0,0.0,500.0
SARSA,3,240,12447,-500.0,0.0,0.0,500.0
SARSA,3,260,12940,-500.0,0.0,0.0,500.0
SARSA,3,280,13380,-17.0,0.0,1.0,17.0
SARSA,3,300,13795,-500.0,0.0,0.0,500.0
SARSA,3,320,14210,-500.0,0.0,0.0,500.0
SARSA,3,340,14654,-500.0,0.0,0.0,500.0
SARSA,3,360,15079,-17.0,0.0,1.0,17.0
SARSA,3,380,15470,-15.0,0.0,1.0,15.0
SARSA,3,400,15824,-15.0,0.0,1.0,15.0
SARSA,3,420,16181,-500.0,0.0,0.0,500.0
SARSA,3,440,16573,-500.0,0.0,0.0,500.0
SARSA,3,460,16975,-17.0,0.0,1.0,17.0
SARSA,3,480,17372,-17.0,0.0,1.0,17.0
SARSA,3,500,17748,-17.0,0.0,1.0,17.0
SARSA,4,1,500,-500.0,0.0,0.0,500.0
SARSA,4,20,3834,-500.0,0.0,0.0,500.0
SARSA,4,40,5843,-500.0,0.0,0.0,500.0
SARSA,4,60,7176,-500.0,0.0,0.0,500.0
SARSA,4,80,8193,-500.0,0.0,0.0,500.0
SARSA,4,100,9040,-500.0,0.0,0.0,500.0
SARSA,4,120,9733,-500.0,0.0,0.0,500.0
SARSA,4,140,10344,-500.0,0.0,0.0,500.0
SARSA,4,160,10942,-17.0,0.0,1.0,17.0
SARSA,4,180,11520,-500.0,0.0,0.0,500.0
SARSA,4,200,12027,-500.0,0.0,0.0,500.0
SARSA,4,220,12520,-500.0,0.0,0.0,500.0
SARSA,4,240,13010,-500.0,0.0,0.0,500.0
SARSA,4,260,13462,-15.0,0.0,1.0,15.0
SARSA,4,280,13820,-15.0,0.0,1.0,15.0
SARSA,4,300,14151,-15.0,0.0,1.0,15.0
SARSA,4,320,14544,-500.0,0.0,0.0,500.0
SARSA,4,340,14962,-500.0,0.0,0.0,500.0
SARSA,4,360,15397,-500.0,0.0,0.0,500.0
SARSA,4,380,15844,-500.0,0.0,0.0,500.0
SARSA,4,400,16247,-15.0,0.0,1.0,15.0
SARSA,4,420,16656,-500.0,0.0,0.0,500.0
SARSA,4,440,17013,-15.0,0.0,1.0,15.0
SARSA,4,460,17354,-15.0,0.0,1.0,15.0
SARSA,4,480,17698,-15.0,0.0,1.0,15.0
SARSA,4,500,18077,-15.0,0.0,1.0,15.0
SARSA,5,1,261,-500.0,0.0,0.0,500.0
SARSA,5,20,3625,-500.0,0.0,0.0,500.0
SARSA,5,40,5505,-500.0,0.0,0.0,500.0
SARSA,5,60,6736,-500.0,0.0,0.0,500.0
SARSA,5,80,7651,-500.0,0.0,0.0,500.0
SARSA,5,100,8487,-500.0,0.0,0.0,500.0
SARSA,5,120,9247,-500.0,0.0,0.0,500.0
SARSA,5,140,9910,-500.0,0.0,0.0,500.0
SARSA,5,160,10558,-500.0,0.0,0.0,500.0
SARSA,5,180,11163,-15.0,0.0,1.0,15.0
SARSA,5,200,11671,-500.0,0.0,0.0,500.0
SARSA,5,220,12157,-500.0,0.0,0.0,500.0
SARSA,5,240,12688,-500.0,0.0,0.0,500.0
SARSA,5,260,13126,-17.0,0.0,1.0,17.0
SARSA,5,280,13531,-500.0,0.0,0.0,500.0
SARSA,5,300,13993,-500.0,0.0,0.0,500.0
SARSA,5,320,14416,-18.733333333333334,2.715642215697451,1.0,18.733333333333334
SARSA,5,340,14815,-17.0,0.0,1.0,17.0
SARSA,5,360,15204,-500.0,0.0,0.0,500.0
SARSA,5,380,15578,-15.0,0.0,1.0,15.0
SARSA,5,400,15951,-500.0,0.0,0.0,500.0
SARSA,5,420,16337,-15.0,0.0,1.0,15.0
SARSA,5,440,16680,-15.0,0.0,1.0,15.0
SARSA,5,460,17036,-15.0,0.0,1.0,15.0
SARSA,5,480,17387,-17.0,0.0,1.0,17.0
SARSA,5,500,17757,-17.0,0.0,1.0,17.0
SARSA,6,1,500,-500.0,0.0,0.0,500.0
SARSA,6,20,3747,-500.0,0.0,0.0,500.0
SARSA,6,40,5550,-500.0,0.0,0.0,500.0
SARSA,6,60,7069,-500.0,0.0,0.0,500.0
SARSA,6,80,8226,-500.0,0.0,0.0,500.0
SARSA,6,100,9163,-500.0,0.0,0.0,500.0
SARSA,6,120,9803,-500.0,0.0,0.0,500.0
SARSA,6,140,10586,-500.0,0.0,0.0,500.0
SARSA,6,160,11132,-500.0,0.0,0.0,500.0
SARSA,6,180,11604,-15.0,0.0,1.0,15.0
SARSA,6,200,12065,-500.0,0.0,0.0,500.0
SARSA,6,220,12488,-500.0,0.0,0.0,500.0
SARSA,6,240,12900,-500.0,0.0,0.0,500.0
SARSA,6,260,13308,-17.0,0.0,1.0,17.0
SARSA,6,280,13791,-17.0,0.0,1.0,17.0
SARSA,6,300,14225,-17.0,0.0,1.0,17.0
SARSA,6,320,14623,-17.0,0.0,1.0,17.0
SARSA,6,340,15030,-17.0,0.0,1.0,17.0
SARSA,6,360,15408,-17.0,0.0,1.0,17.0
SARSA,6,380,15812,-17.0,0.0,1.0,17.0
SARSA,6,400,16201,-500.0,0.0,0.0,500.0
SARSA,6,420,16574,-17.0,0.0,1.0,17.0
SARSA,6,440,16974,-17.0,0.0,1.0,17.0
SARSA,6,460,17377,-17.0,0.0,1.0,17.0
SARSA,6,480,17728,-15.0,0.0,1.0,15.0
SARSA,6,500,18068,-15.0,0.0,1.0,15.0
SARSA,7,1,360,-500.0,0.0,0.0,500.0
SARSA,7,20,3753,-500.0,0.0,0.0,500.0
SARSA,7,40,5461,-500.0,0.0,0.0,500.0
SARSA,7,60,6850,-500.0,0.0,0.0,500.0
SARSA,7,80,7766,-500.0,0.0,0.0,500.0
SARSA,7,100,8592,-500.0,0.0,0.0,500.0
SARSA,7,120,9325,-500.0,0.0,0.0,500.0
SARSA,7,140,9961,-500.0,0.0,0.0,500.0
SARSA,7,160,10499,-15.0,0.0,1.0,15.0
SARSA,7,180,11032,-500.0,0.0,0.0,500.0
SARSA,7,200,11564,-500.0,0.0,0.0,500.0
SARSA,7,220,12073,-500.0,0.0,0.0,500.0
SARSA,7,240,12595,-17.0,0.0,1.0,17.0
SARSA,7,260,13118,-500.0,0.0,0.0,500.0
SARSA,7,280,13493,-500.0,0.0,0.0,500.0
SARSA,7,300,13899,-15.0,0.0,1.0,15.0
SARSA,7,320,14259,-15.0,0.0,1.0,15.0
SARSA,7,340,14617,-15.0,0.0,1.0,15.0
SARSA,7,360,14959,-15.0,0.0,1.0,15.0
SARSA,7,380,15296,-15.0,0.0,1.0,15.0
SARSA,7,400,15635,-15.0,0.0,1.0,15.0
SARSA,7,420,16017,-15.0,0.0,1.0,15.0
SARSA,7,440,16395,-17.0,0.0,1.0,17.0
SARSA,7,460,16818,-15.0,0.0,1.0,15.0
SARSA,7,480,17157,-15.0,0.0,1.0,15.0
SARSA,7,500,17521,-15.0,0.0,1.0,15.0
SARSA,8,1,500,-500.0,0.0,0.0,500.0
SARSA,8,20,4023,-500.0,0.0,0.0,500.0
SARSA,8,40,5692,-500.0,0.0,0.0,500.0
SARSA,8,60,6755,-500.0,0.0,0.0,500.0
SARSA,8,80,7786,-500.0,0.0,0.0,500.0
SARSA,8,100,8538,-500.0,0.0,0.0,500.0
SARSA,8,120,9357,-500.0,0.0,0.0,500.0
SARSA,8,140,10050,-500.0,0.0,0.0,500.0
SARSA,8,160,10623,-500.0,0.0,0.0,500.0
SARSA,8,180,11123,-500.0,0.0,0.0,500.0
SARSA,8,200,11547,-500.0,0.0,0.0,500.0
SARSA,8,220,12091,-500.0,0.0,0.0,500.0
SARSA,8,240,12490,-500.0,0.0,0.0,500.0
SARSA,8,260,12942,-17.0,0.0,1.0,17.0
SARSA,8,280,13371,-15.0,0.0,1.0,15.0
SARSA,8,300,13786,-500.0,0.0,0.0,500.0
SARSA,8,320,14190,-15.0,0.0,1.0,15.0
SARSA,8,340,14551,-17.0,0.0,1.0,17.0
SARSA,8,360,14947,-500.0,0.0,0.0,500.0
SARSA,8,380,15276,-15.0,0.0,1.0,15.0
SARSA,8,400,15640,-15.0,0.0,1.0,15.0
SARSA,8,420,16044,-500.0,0.0,0.0,500.0
SARSA,8,440,16465,-15.0,0.0,1.0,15.0
SARSA,8,460,16816,-500.0,0.0,0.0,500.0
SARSA,8,480,17169,-15.0,0.0,1.0,15.0
SARSA,8,500,17507,-15.0,0.0,1.0,15.0
SARSA,9,1,500,-500.0,0.0,0.0,500.0
SARSA,9,20,3511,-500.0,0.0,0.0,500.0
SARSA,9,40,5391,-500.0,0.0,0.0,500.0
SARSA,9,60,6851,-500.0,0.0,0.0,500.0
SARSA,9,80,7881,-500.0,0.0,0.0,500.0
SARSA,9,100,8814,-500.0,0.0,0.0,500.0
SARSA,9,120,9567,-500.0,0.0,0.0,500.0
SARSA,9,140,10298,-500.0,0.0,0.0,500.0
SARSA,9,160,10905,-500.0,0.0,0.0,500.0
SARSA,9,180,11414,-500.0,0.0,0.0,500.0
SARSA,9,200,11957,-500.0,0.0,0.0,500.0
SARSA,9,220,12350,-500.0,0.0,0.0,500.0
SARSA,9,240,12852,-500.0,0.0,0.0,500.0
SARSA,9,260,13275,-17.0,0.0,1.0,17.0
SARSA,9,280,13662,-500.0,0.0,0.0,500.0
SARSA,9,300,14042,-500.0,0.0,0.0,500.0
SARSA,9,320,14399,-15.0,0.0,1.0,15.0
SARSA,9,340,14820,-500.0,0.0,0.0,500.0
SARSA,9,360,15292,-15.0,0.0,1.0,15.0
SARSA,9,380,15710,-500.0,0.0,0.0,500.0
SARSA,9,400,16109,-17.0,0.0,1.0,17.0
SARSA,9,420,16470,-15.0,0.0,1.0,15.0
SARSA,9,440,16814,-15.0,0.0,1.0,15.0
SARSA,9,460,17183,-15.0,0.0,1.0,15.0
SARSA,9,480,17600,-17.0,0.0,1.0,17.0
SARSA,9,500,18008,-17.0,0.0,1.0,17.0
SARSA,10,1,500,-500.0,0.0,0.0,500.0
SARSA,10,20,3656,-500.0,0.0,0.0,500.0
SARSA,10,40,5584,-500.0,0.0,0.0,500.0
SARSA,10,60,6843,-500.0,0.0,0.0,500.0
SARSA,10,80,7842,-500.0,0.0,0.0,500.0
SARSA,10,100,8579,-500.0,0.0,0.0,500.0
