algorithm,seed,episode,cumulative_steps,eval_return,eval_return_std,eval_success_rate,eval_episode_length,setting
SARSA,15,3000,21862,1.0,0.0,1.0,6.0,deterministic
SARSA,15,3200,23187,1.0,0.0,1.0,6.0,deterministic
SARSA,15,3400,24469,1.0,0.0,1.0,6.0,deterministic
SARSA,15,3600,25779,1.0,0.0,1.0,6.0,deterministic
SARSA,15,3800,27001,1.0,0.0,1.0,6.0,deterministic
SARSA,15,4000,28219,1.0,0.0,1.0,6.0,deterministic
SARSA,15,4200,29425,1.0,0.0,1.0,6.0,deterministic
SARSA,15,4400,30623,1.0,0.0,1.0,6.0,deterministic
SARSA,15,4600,31834,1.0,0.0,1.0,6.0,deterministic
SARSA,15,4800,33044,1.0,0.0,1.0,6.0,deterministic
SARSA,15,5000,34244,1.0,0.0,1.0,6.0,deterministic
SARSA,16,1,2,0.0,0.0,0.0,7.74,deterministic
SARSA,16,200,1541,0.21,0.40936018074033237,0.21,7.12,deterministic
SARSA,16,400,3061,1.0,0.0,1.0,6.0,deterministic
SARSA,16,600,4565,1.0,0.0,1.0,6.0,deterministic
SARSA,16,800,6144,1.0,0.0,1.0,6.0,deterministic
SARSA,16,1000,7645,1.0,0.0,1.0,6.0,deterministic
SARSA,16,1200,9107,1.0,0.0,1.0,6.0,deterministic
SARSA,16,1400,10533,1.0,0.0,1.0,6.0,deterministic
SARSA,16,1600,12036,1.0,0.0,1.0,6.0,deterministic
SARSA,16,1800,13520,1.0,0.0,1.0,6.0,deterministic
SARSA,16,2000,14853,1.0,0.0,1.0,6.0,deterministic
SARSA,16,2200,16278,1.0,0.0,1.0,6.0,deterministic
SARSA,16,2400,17694,1.0,0.0,1.0,6.0,deterministic
SARSA,16,2600,19130,1.0,0.0,1.0,6.0,deterministic
SARSA,16,2800,20460,1.0,0.0,1.0,6.0,deterministic
SARSA,16,3000,21812,1.0,0.0,1.0,6.0,deterministic
SARSA,16,3200,23123,1.0,0.0,1.0,6.0,deterministic
SARSA,16,3400,24375,1.0,0.0,1.0,6.0,deterministic
SARSA,16,3600,25625,1.0,0.0,1.0,6.0,deterministic
SARSA,16,3800,26835,1.0,0.0,1.0,6.0,deterministic
SARSA,16,4000,28053,1.0,0.0,1.0,6.0,deterministic
SARSA,16,4200,29253,1.0,0.0,1.0,6.0,deterministic
SARSA,16,4400,30458,1.0,0.0,1.0,6.0,deterministic
SARSA,16,4600,31657,1.0,0.0,1.0,6.0,deterministic
SARSA,16,4800,32861,1.0,0.0,1.0,6.0,deterministic
SARSA,16,5000,34065,1.0,0.0,1.0,6.0,deterministic
SARSA,17,1,4,0.01,0.09999999999999999,0.01,7.2,deterministic
SARSA,17,200,1470,0.05,0.2190429135575903,0.05,6.83,deterministic
SARSA,17,400,2970,1.0,0.0,1.0,6.0,deterministic
SARSA,17,600,4357,1.0,0.0,1.0,6.0,deterministic
SARSA,17,800,5712,1.0,0.0,1.0,6.0,deterministic
SARSA,17,1000,7294,1.0,0.0,1.0,6.0,deterministic
SARSA,17,1200,8759,1.0,0.0,1.0,6.0,deterministic
SARSA,17,1400,10154,1.0,0.0,1.0,6.0,deterministic
SARSA,17,1600,11605,1.0,0.0,1.0,6.0,deterministic
SARSA,17,1800,13050,1.0,0.0,1.0,6.0,deterministic
SARSA,17,2000,14501,1.0,0.0,1.0,6.0,deterministic
SARSA,17,2200,15914,1.0,0.0,1.0,6.0,deterministic
SARSA,17,2400,17307,1.0,0.0,1.0,6.0,deterministic
SARSA,17,2600,18685,1.0,0.0,1.0,6.0,deterministic
SARSA,17,2800,19993,1.0,0.0,1.0,6.0,deterministic
SARSA,17,3000,21372,1.0,0.0,1.0,6.0,deterministic
SARSA,17,3200,22647,1.0,0.0,1.0,6.0,deterministic
SARSA,17,3400,23922,1.0,0.0,1.0,6.0,deterministic
SARSA,17,3600,25170,1.0,0.0,1.0,6.0,deterministic
SARSA,17,3800,26387,1.0,0.0,1.0,6.0,deterministic
SARSA,17,4000,27612,1.0,0.0,1.0,6.0,deterministic
SARSA,17,4200,28826,1.0,0.0,1.0,6.0,deterministic
SARSA,17,4400,30033,1.0,0.0,1.0,6.0,deterministic
SARSA,17,4600,31234,1.0,0.0,1.0,6.0,deterministic
SARSA,17,4800,32441,1.0,0.0,1.0,6.0,deterministic
SARSA,17,5000,33646,1.0,0.0,1.0,6.0,deterministic
SARSA,18,1,2,0.04,0.19694638556693236,0.04,8.12,deterministic
SARSA,18,200,1657,0.14,0.348735088019777,0.14,7.57,deterministic
SARSA,18,400,3373,1.0,0.0,1.0,6.0,deterministic
SARSA,18,600,4872,1.0,0.0,1.0,6.0,deterministic
SARSA,18,800,6452,1.0,0.0,1.0,6.0,deterministic
SARSA,18,1000,7953,1.0,0.0,1.0,6.0,deterministic
SARSA,18,1200,9473,1.0,0.0,1.0,6.0,deterministic
SARSA,18,1400,10963,1.0,0.0,1.0,6.0,deterministic
SARSA,18,1600,12458,1.0,0.0,1.0,6.0,deterministic
SARSA,18,1800,14044,1.0,0.0,1.0,6.0,deterministic
SARSA,18,2000,15576,1.0,0.0,1.0,6.0,deterministic
SARSA,18,2200,17009,1.0,0.0,1.0,6.0,deterministic
SARSA,18,2400,18364,1.0,0.0,1.0,6.0,deterministic
SARSA,18,2600,19728,1.0,0.0,1.0,6.0,deterministic
SARSA,18,2800,21081,1.0,0.0,1.0,6.0,deterministic
SARSA,18,3000,22366,1.0,0.0,1.0,6.0,deterministic
SARSA,18,3200,23719,1.0,0.0,1.0,6.0,deterministic
SARSA,18,3400,24974,1.0,0.0,1.0,6.0,deterministic
SARSA,18,3600,26241,1.0,0.0,1.0,6.0,deterministic
SARSA,18,3800,27458,1.0,0.0,1.0,6.0,deterministic
SARSA,18,4000,28667,1.0,0.0,1.0,6.0,deterministic
SARSA,18,4200,29868,1.0,0.0,1.0,6.0,deterministic
SARSA,18,4400,31070,1.0,0.0,1.0,6.0,deterministic
SARSA,18,4600,32280,1.0,0.0,1.0,6.0,deterministic
SARSA,18,4800,33481,1.0,0.0,1.0,6.0,deterministic
SARSA,18,5000,34693,1.0,0.0,1.0,6.0,deterministic
SARSA,19,1,7,0.02,0.14070529413628965,0.02,7.63,deterministic
SARSA,19,200,1537,0.01,0.09999999999999999,0.01,7.64,deterministic
SARSA,19,400,3178,1.0,0.0,1.0,6.0,deterministic
SARSA,19,600,4866,1.0,0.0,1.0,6.0,deterministic
SARSA,19,800,6294,1.0,0.0,1.0,6.0,deterministic
SARSA,19,1000,7755,1.0,0.0,1.0,6.0,deterministic
SARSA,19,1200,9291,1.0,0.0,1.0,6.0,deterministic
SARSA,19,1400,10835,1.0,0.0,1.0,6.0,deterministic
SARSA,19,1600,12272,1.0,0.0,1.0,6.0,deterministic
SARSA,19,1800,13763,1.0,0.0,1.0,6.0,deterministic
SARSA,19,2000,15226,1.0,0.0,1.0,6.0,deterministic
SARSA,19,2200,16700,1.0,0.0,1.0,6.0,deterministic
SARSA,19,2400,18142,1.0,0.0,1.0,6.0,deterministic
SARSA,19,2600,19553,1.0,0.0,1.0,6.0,deterministic
SARSA,19,2800,20922,1.0,0.0,1.0,6.0,deterministic
SARSA,19,3000,22254,1.0,0.0,1.0,6.0,deterministic
SARSA,19,3200,23573,1.0,0.0,1.0,6.0,deterministic
SARSA,19,3400,24823,1.0,0.0,1.0,6.0,deterministic
SARSA,19,3600,26081,1.0,0.0,1.0,6.0,deterministic
SARSA,19,3800,27303,1.0,0.0,1.0,6.0,deterministic
SARSA,19,4000,28527,1.0,0.0,1.0,6.0,deterministic
SARSA,19,4200,29737,1.0,0.0,1.0,6.0,deterministic
SARSA,19,4400,30941,1.0,0.0,1.0,6.0,deterministic
SARSA,19,4600,32135,1.0,0.0,1.0,6.0,deterministic
SARSA,19,4800,33342,1.0,0.0,1.0,6.0,deterministic
SARSA,19,5000,34558,1.0,0.0,1.0,6.0,deterministic
SARSA,20,1,6,0.02,0.14070529413628968,0.02,7.84,deterministic
SARSA,20,200,1662,0.18,0.38612291966536916,0.18,8.14,deterministic
SARSA,20,400,3234,1.0,0.0,1.0,6.0,deterministic
SARSA,20,600,4638,1.0,0.0,1.0,6.0,deterministic
SARSA,20,800,6177,1.0,0.0,1.0,6.0,deterministic
SARSA,20,1000,7683,1.0,0.0,1.0,6.0,deterministic
SARSA,20,1200,9305,1.0,0.0,1.0,6.0,deterministic
SARSA,20,1400,10795,1.0,0.0,1.0,6.0,deterministic
SARSA,20,1600,12249,1.0,0.0,1.0,6.0,deterministic
SARSA,20,1800,13758,1.0,0.0,1.0,6.0,deterministic
SARSA,20,2000,15212,1.0,0.0,1.0,6.0,deterministic
SARSA,20,2200,16516,1.0,0.0,1.0,6.0,deterministic
SARSA,20,2400,17987,1.0,0.0,1.0,6.0,deterministic
SARSA,20,2600,19344,1.0,0.0,1.0,6.0,deterministic
SARSA,20,2800,20688,1.0,0.0,1.0,6.0,deterministic
SARSA,20,3000,22003,1.0,0.0,1.0,6.0,deterministic
SARSA,20,3200,23284,1.0,0.0,1.0,6.0,deterministic
SARSA,20,3400,24578,1.0,0.0,1.0,6.0,deterministic
SARSA,20,3600,25821,1.0,0.0,1.0,6.0,deterministic
SARSA,20,3800,27041,1.0,0.0,1.0,6.0,deterministic
SARSA,20,4000,28256,1.0,0.0,1.0,6.0,deterministic
SARSA,20,4200,29458,1.0,0.0,1.0,6.0,deterministic
SARSA,20,4400,30663,1.0,0.0,1.0,6.0,deterministic
SARSA,20,4600,31871,1.0,0.0,1.0,6.0,deterministic
SARSA,20,4800,33081,1.0,0.0,1.0,6.0,deterministic
SARSA,20,5000,34278,1.0,0.0,1.0,6.0,deterministic
SARSA,21,1,8,0.01,0.09999999999999999,0.01,7.81,deterministic
SARSA,21,200,1354,0.06,0.238683256575942,0.06,8.23,deterministic
SARSA,21,400,2839,1.0,0.0,1.0,6.0,deterministic
SARSA,21,600,4272,1.0,0.0,1.0,6.0,deterministic
SARSA,21,800,5701,1.0,0.0,1.0,6.0,deterministic
SARSA,21,1000,7200,1.0,0.0,1.0,6.0,deterministic
SARSA,21,1200,8683,1.0,0.0,1.0,6.0,deterministic
SARSA,21,1400,10056,1.0,0.0,1.0,6.0,deterministic
SARSA,21,1600,11475,1.0,0.0,1.0,6.0,deterministic
SARSA,21,1800,13011,1.0,0.0,1.0,6.0,deterministic
SARSA,21,2000,14434,1.0,0.0,1.0,6.0,deterministic
SARSA,21,2200,15799,1.0,0.0,1.0,6.0,deterministic
SARSA,21,2400,17178,1.0,0.0,1.0,6.0,deterministic
SARSA,21,2600,18520,1.0,0.0,1.0,6.0,deterministic
SARSA,21,2800,19869,1.0,0.0,1.0,6.0,deterministic
SARSA,21,3000,21214,1.0,0.0,1.0,6.0,deterministic
SARSA,21,3200,22526,1.0,0.0,1.0,6.0,deterministic
SARSA,21,3400,23806,1.0,0.0,1.0,6.0,deterministic
SARSA,21,3600,25058,1.0,0.0,1.0,6.0,deterministic
SARSA,21,3800,26306,1.0,0.0,1.0,6.0,deterministic
SARSA,21,4000,27507,1.0,0.0,1.0,6.0,deterministic
SARSA,21,4200,28709,1.0,0.0,1.0,6.0,deterministic
SARSA,21,4400,29913,1.0,0.0,1.0,6.0,deterministic
SARSA,21,4600,31122,1.0,0.0,1.0,6.0,deterministic
SARSA,21,4800,32329,1.0,0.0,1.0,6.0,deterministic
SARSA,21,5000,33526,1.0,0.0,1.0,6.0,deterministic
SARSA,22,1,4,0.02,0.14070529413628965,0.02,8.64,deterministic
SARSA,22,200,1534,0.15,0.3588702812826367,0.15,7.72,deterministic
SARSA,22,400,3095,1.0,0.0,1.0,6.0,deterministic
SARSA,22,600,4684,1.0,0.0,1.0,6.0,deterministic
SARSA,22,800,6206,1.0,0.0,1.0,6.0,deterministic
SARSA,22,1000,7712,1.0,0.0,1.0,6.0,deterministic
SARSA,22,1200,9313,1.0,0.0,1.0,6.0,deterministic
SARSA,22,1400,10799,1.0,0.0,1.0,6.0,deterministic
SARSA,22,1600,12244,1.0,0.0,1.0,6.0,deterministic
SARSA,22,1800,13729,1.0,0.0,1.0,6.0,deterministic
SARSA,22,2000,15123,1.0,0.0,1.0,6.0,deterministic
SARSA,22,2200,16431,1.0,0.0,1.0,6.0,deterministic
SARSA,22,2400,17784,1.0,0.0,1.0,6.0,deterministic
SARSA,22,2600,19176,1.0,0.0,1.0,6.0,deterministic
SARSA,22,2800,20606,1.0,0.0,1.0,6.0,deterministic
SARSA,22,3000,21987,1.0,0.0,1.0,6.0,deterministic
SARSA,22,3200,23341,1.0,0.0,1.0,6.0,deterministic
SARSA,22,3400,24656,1.0,0.0,1.0,6.0,deterministic
SARSA,22,3600,25960,1.0,0.0,1.0,6.0,deterministic
SARSA,22,3800,27207,1.0,0.0,1.0,6.0,deterministic
SARSA,22,4000,28413,1.0,0.0,1.0,6.0,deterministic
SARSA,22,4200,29619,1.0,0.0,1.0,6.0,deterministic
SARSA,22,4400,30824,1.0,0.0,1.0,6.0,deterministic
SARSA,22,4600,32025,1.0,0.0,1.0,6.0,deterministic
SARSA,22,4800,33229,1.0,0.0,1.0,6.0,deterministic
SARSA,22,5000,34429,1.0,0.0,1.0,6.0,deterministic
SARSA,23,1,10,0.03,0.1714466079977653,0.03,7.71,deterministic
SARSA,23,200,1598,0.05,0.2190429135575903,0.05,7.12,deterministic
SARSA,23,400,3040,1.0,0.0,1.0,6.0,deterministic
SARSA,23,600,4427,1.0,0.0,1.0,6.0,deterministic
SARSA,23,800,6145,1.0,0.0,1.0,6.0,deterministic
SARSA,23,1000,7645,1.0,0.0,1.0,6.0,deterministic
SARSA,23,1200,9093,1.0,0.0,1.0,6.0,deterministic
SARSA,23,1400,10652,1.0,0.0,1.0,6.0,deterministic
SARSA,23,1600,11969,1.0,0.0,1.0,6.0,deterministic
SARSA,23,1800,13469,1.0,0.0,1.0,6.0,deterministic
SARSA,23,2000,14798,1.0,0.0,1.0,6.0,deterministic
SARSA,23,2200,16225,1.0,0.0,1.0,6.0,deterministic
SARSA,23,2400,17671,1.0,0.0,1.0,6.0,deterministic
SARSA,23,2600,19043,1.0,0.0,1.0,6.0,deterministic
SARSA,23,2800,20385,1.0,0.0,1.0,6.0,deterministic
SARSA,23,3000,21683,1.0,0.0,1.0,6.0,deterministic
SARSA,23,3200,22958,1.0,0.0,1.0,6.0,deterministic
SARSA,23,3400,24266,1.0,0.0,1.0,6.0,deterministic
SARSA,23,3600,25517,1.0,0.0,1.0,6.0,deterministic
SARSA,23,3800,26738,1.0,0.0,1.0,6.0,deterministic
SARSA,23,4000,27943,1.0,0.0,1.0,6.0,deterministic
SARSA,23,4200,29139,1.0,0.0,1.0,6.0,deterministic
SARSA,23,4400,30340,1.0,0.0,1.0,6.0,deterministic
SARSA,23,4600,31538,1.0,0.0,1.0,6.0,deterministic
SARSA,23,4800,32738,1.0,0.0,1.0,6.0,deterministic
SARSA,23,5000,33948,1.0,0.0,1.0,6.0,deterministic
SARSA,24,1,5,0.02,0.14070529413628968,0.02,7.98,deterministic
SARSA,24,200,1631,1.0,0.0,1.0,6.0,deterministic
SARSA,24,400,3135,1.0,0.0,1.0,6.0,deterministic
SARSA,24,600,4623,1.0,0.0,1.0,6.0,deterministic
SARSA,24,800,6191,1.0,0.0,1.0,6.0,deterministic
SARSA,24,1000,7711,1.0,0.0,1.0,6.0,deterministic
SARSA,24,1200,9233,1.0,0.0,1.0,6.0,deterministic
SARSA,24,1400,10662,1.0,0.0,1.0,6.0,deterministic
SARSA,24,1600,12156,1.0,0.0,1.0,6.0,deterministic
SARSA,24,1800,13591,1.0,0.0,1.0,6.0,deterministic
SARSA,24,2000,15019,1.0,0.0,1.0,6.0,deterministic
SARSA,24,2200,16364,1.0,0.0,1.0,6.0,deterministic
SARSA,24,2400,17719,1.0,0.0,1.0,6.0,deterministic
SARSA,24,2600,19088,1.0,0.0,1.0,6.0,deterministic
SARSA,24,2800,20409,1.0,0.0,1.0,6.0,deterministic
SARSA,24,3000,21763,1.0,0.0,1.0,6.0,deterministic
SARSA,24,3200,23084,1.0,0.0,1.0,6.0,deterministic
SARSA,24,3400,24358,1.0,0.0,1.0,6.0,deterministic
SARSA,24,3600,25651,1.0,0.0,1.0,6.0,deterministic
SARSA,24,3800,26859,1.0,0.0,1.0,6.0,deterministic
SARSA,24,4000,28080,1.0,0.0,1.0,6.0,deterministic
SARSA,24,4200,29278,1.0,0.0,1.0,6.0,deterministic
SARSA,24,4400,30484,1.0,0.0,1.0,6.0,deterministic
SARSA,24,4600,31687,1.0,0.0,1.0,6.0,deterministic
SARSA,24,4800,32898,1.0,0.0,1.0,6.0,deterministic
SARSA,24,5000,34104,1.0,0.0,1.0,6.0,deterministic
SARSA,25,1,24,0.02,0.14070529413628968,0.02,8.08,deterministic
SARSA,25,200,1660,1.0,0.0,1.0,6.0,deterministic
SARSA,25,400,3250,1.0,0.0,1.0,6.0,deterministic
SARSA,25,600,4653,1.0,0.0,1.0,6.0,deterministic
SARSA,25,800,6104,1.0,0.0,1.0,6.0,deterministic
SARSA,25,1000,7537,1.0,0.0,1.0,6.0,deterministic
SARSA,25,1200,9065,1.0,0.0,1.0,6.0,deterministic
SARSA,25,1400,10456,1.0,0.0,1.0,6.0,deterministic
SARSA,25,1600,11964,1.0,0.0,1.0,6.0,deterministic
SARSA,25,1800,13432,1.0,0.0,1.0,6.0,deterministic
SARSA,25,2000,14919,1.0,0.0,1.0,6.0,deterministic
SARSA,25,2200,16382,1.0,0.0,1.0,6.0,deterministic
SARSA,25,2400,17808,1.0,0.0,1.0,6.0,deterministic
SARSA,25,2600,19263,1.0,0.0,1.0,6.0,deterministic
SARSA,25,2800,20583,1.0,0.0,1.0,6.0,deterministic
SARSA,25,3000,21901,1.0,0.0,1.0,6.0,deterministic
SARSA,25,3200,23194,1.0,0.0,1.0,6.0,deterministic
SARSA,25,3400,24508,1.0,0.0,1.0,6.0,deterministic
SARSA,25,3600,25765,1.0,0.0,1.0,6.0,deterministic
SARSA,25,3800,26994,1.0,0.0,1.0,6.0,deterministic
SARSA,25,4000,28206,1.0,0.0,1.0,6.0,deterministic
SARSA,25,4200,29396,1.0,0.0,1.0,6.0,deterministic
SARSA,25,4400,30594,1.0,0.0,1.0,6.0,deterministic
SARSA,25,4600,31805,1.0,0.0,1.0,6.0,deterministic
SARSA,25,4800,33005,1.0,0.0,1.0,6.0,deterministic
SARSA,25,5000,34196,1.0,0.0,1.0,6.0,deterministic
SARSA,26,1,4,0.02,0.14070529413628968,0.02,8.23,deterministic
SARSA,26,200,1607,0.24,0.42923469599092784,0.24,6.91,deterministic
SARSA,26,400,3156,1.0,0.0,1.0,6.0,deterministic
SARSA,26,600,4644,1.0,0.0,1.0,6.0,deterministic
SARSA,26,800,6111,1.0,0.0,1.0,6.0,deterministic
SARSA,26,1000,7513,1.0,0.0,1.0,6.0,deterministic
SARSA,26,1200,9051,1.0,0.0,1.0,6.0,deterministic
SARSA,26,1400,10580,1.0,0.0,1.0,6.0,deterministic
SARSA,26,1600,12194,1.0,0.0,1.0,6.0,deterministic
SARSA,26,1800,13644,1.0,0.0,1.0,6.0,deterministic
SARSA,26,2000,14967,1.0,0.0,1.0,6.0,deterministic
SARSA,26,2200,16452,1.0,0.0,1.0,6.0,deterministic
SARSA,26,2400,17890,1.0,0.0,1.0,6.0,deterministic
SARSA,26,2600,19273,1.0,0.0,1.0,6.0,deterministic
SARSA,26,2800,20580,1.0,0.0,1.0,6.0,deterministic
SARSA,26,3000,21940,1.0,0.0,1.0,6.0,deterministic
SARSA,26,3200,23248,1.0,0.0,1.0,6.0,deterministic
SARSA,26,3400,24546,1.0,0.0,1.0,6.0,deterministic
SARSA,26,3600,25781,1.0,0.0,1.0,6.0,deterministic
SARSA,26,3800,26997,1.0,0.0,1.0,6.0,deterministic
SARSA,26,4000,28194,1.0,0.0,1.0,6.0,deterministic
SARSA,26,4200,29396,1.0,0.0,1.0,6.0,deterministic
SARSA,26,4400,30608,1.0,0.0,1.0,6.0,deterministic
SARSA,26,4600,31812,1.0,0.0,1.0,6.0,deterministic
SARSA,26,4800,33029,1.0,0.0,1.0,6.0,deterministic
SARSA,26,5000,34233,1.0,0.0,1.0,6.0,deterministic
SARSA,27,1,2,0.01,0.09999999999999999,0.01,8.86,deterministic
SARSA,27,200,1621,0.04,0.19694638556693236,0.04,8.2,deterministic
SARSA,27,400,3007,0.03,0.1714466079977653,0.03,7.37,deterministic
SARSA,27,600,4641,1.0,0.0,1.0,6.0,deterministic
SARSA,27,800,6084,1.0,0.0,1.0,6.0,deterministic
SARSA,27,1000,7609,1.0,0.0,1.0,6.0,deterministic
SARSA,27,1200,9083,1.0,0.0,1.0,6.0,deterministic
SARSA,27,1400,10542,1.0,0.0,1.0,6.0,deterministic
SARSA,27,1600,12104,1.0,0.0,1.0,6.0,deterministic
SARSA,27,1800,13498,1.0,0.0,1.0,6.0,deterministic
SARSA,27,2000,14868,1.0,0.0,1.0,6.0,deterministic
SARSA,27,2200,16359,1.0,0.0,1.0,6.0,deterministic
SARSA,27,2400,17813,1.0,0.0,1.0,6.0,deterministic
SARSA,27,2600,19149,1.0,0.0,1.0,6.0,deterministic
SARSA,27,2800,20434,1.0,0.0,1.0,6.0,deterministic
SARSA,27,3000,21762,1.0,0.0,1.0,6.0,deterministic
SARSA,27,3200,23110,1.0,0.0,1.0,6.0,deterministic
SARSA,27,3400,24372,1.0,0.0,1.0,6.0,deterministic
SARSA,27,3600,25652,1.0,0.0,1.0,6.0,deterministic
SARSA,27,3800,26891,1.0,0.0,1.0,6.0,deterministic
SARSA,27,4000,28114,1.0,0.0,1.0,6.0,deterministic
SARSA,27,4200,29321,1.0,0.0,1.0,6.0,deterministic
SARSA,27,4400,30535,1.0,0.0,1.0,6.0,deterministic
SARSA,27,4600,31743,1.0,0.0,1.0,6.0,deterministic
SARSA,27,4800,32948,1.0,0.0,1.0,6.0,deterministic
SARSA,27,5000,34149,1.0,0.0,1.0,6.0,deterministic
SARSA,28,1,11,0.02,0.14070529413628965,0.02,7.77,deterministic
SARSA,28,200,1473,0.04,0.19694638556693236,0.04,7.53,deterministic
SARSA,28,400,3034,1.0,0.0,1.0,6.0,deterministic
SARSA,28,600,4531,1.0,0.0,1.0,6.0,deterministic
SARSA,28,800,5965,1.0,0.0,1.0,6.0,deterministic
SARSA,28,1000,7417,1.0,0.0,1.0,6.0,deterministic
SARSA,28,1200,8876,1.0,0.0,1.0,6.0,deterministic
SARSA,28,1400,10490,1.0,0.0,1.0,6.0,deterministic
SARSA,28,1600,11938,1.0,0.0,1.0,6.0,deterministic
SARSA,28,1800,13353,1.0,0.0,1.0,6.0,deterministic
SARSA,28,2000,14788,1.0,0.0,1.0,6.0,deterministic
SARSA,28,2200,16097,1.0,0.0,1.0,6.0,deterministic
SARSA,28,2400,17489,1.0,0.0,1.0,6.0,deterministic
SARSA,28,2600,18846,1.0,0.0,1.0,6.0,deterministic
SARSA,28,2800,20188,1.0,0.0,1.0,6.0,deterministic
SARSA,28,3000,21482,1.0,0.0,1.0,6.0,deterministic
SARSA,28,3200,22795,1.0,0.0,1.0,6.0,deterministic
SARSA,28,3400,24044,1.0,0.0,1.0,6.0,deterministic
SARSA,28,3600,25306,1.0,0.0,1.0,6.0,deterministic
SARSA,28,3800,26538,1.0,0.0,1.0,6.0,deterministic
SARSA,28,4000,27728,1.0,0.0,1.0,6.0,deterministic
SARSA,28,4200,28932,1.0,0.0,1.0,6.0,deterministic
SARSA,28,4400,30131,1.0,0.0,1.0,6.0,deterministic
SARSA,28,4600,31338,1.0,0.0,1.0,6.0,deterministic
SARSA,28,4800,32545,1.0,0.0,1.0,6.0,deterministic
SARSA,28,5000,33755,1.0,0.0,1.0,6.0,deterministic
SARSA,29,1,5,0.02,0.14070529413628965,0.02,8.11,deterministic
SARSA,29,200,1394,0.21,0.40936018074033237,0.21,6.97,deterministic
SARSA,29,400,2882,1.0,0.0,1.0,6.0,deterministic
SARSA,29,600,4384,1.0,0.0,1.0,6.0,deterministic
SARSA,29,800,5822,1.0,0.0,1.0,6.0,deterministic
SARSA,29,1000,7257,1.0,0.0,1.0,6.0,deterministic
SARSA,29,1200,8676,1.0,0.0,1.0,6.0,deterministic
SARSA,29,1400,10097,1.0,0.0,1.0,6.0,deterministic
SARSA,29,1600,11595,1.0,0.0,1.0,6.0,deterministic
SARSA,29,1800,13070,1.0,0.0,1.0,6.0,deterministic
SARSA,29,2000,14409,1.0,0.0,1.0,6.0,deterministic
SARSA,29,2200,15825,1.0,0.0,1.0,6.0,deterministic
SARSA,29,2400,17184,1.0,0.0,1.0,6.0,deterministic
SARSA,29,2600,18654,1.0,0.0,1.0,6.0,deterministic
SARSA,29,2800,20054,1.0,0.0,1.0,6.0,deterministic
SARSA,29,3000,21452,1.0,0.0,1.0,6.0,deterministic
SARSA,29,3200,22775,1.0,0.0,1.0,6.0,deterministic
SARSA,29,3400,24003,1.0,0.0,1.0,6.0,deterministic
SARSA,29,3600,25290,1.0,0.0,1.0,6.0,deterministic
SARSA,29,3800,26523,1.0,0.0,1.0,6.0,deterministic
SARSA,29,4000,27745,1.0,0.0,1.0,6.0,deterministic
SARSA,29,4200,28956,1.0,0.0,1.0,6.0,deterministic
SARSA,29,4400,30164,1.0,0.0,1.0,6.0,deterministic
SARSA,29,4600,31365,1.0,0.0,1.0,6.0,deterministic
SARSA,29,4800,32572,1.0,0.0,1.0,6.0,deterministic
SARSA,29,5000,33790,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,1,2,0.0,0.0,0.0,7.78,deterministic
Expected SARSA,0,200,1738,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,400,3192,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,600,4739,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,800,6308,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,1000,7767,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,1200,9268,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,1400,10616,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,1600,12014,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,1800,13514,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,2000,14918,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,2200,16358,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,2400,17716,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,2600,19080,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,2800,20416,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,3000,21765,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,3200,23049,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,3400,24343,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,3600,25588,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,3800,26831,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,4000,28066,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,4200,29279,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,4400,30495,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,4600,31696,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,4800,32896,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,0,5000,34111,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,1,1,12,0.02,0.14070529413628965,0.02,7.18,deterministic
Expected SARSA,1,200,1581,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,1,400,3134,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,1,600,4611,1.0,0.0,1.0,6.0,deterministic
Expected SARSA,1,800,6147,1.0,0.0,1.0,6.0,deterministic
